,keyword,dbpedia_score
2635,sling,0.0
2636,blue_sky,0.0
2637,outcast,0.0
2638,way,0.0
2639,naval,0.0
2640,kishor,0.0
2641,mouth,0.0
2642,facial_hair,0.0
2643,meat,0.0
2644,shin,0.0
2645,veto,0.0
2646,veto_power,0.0
2647,life_form,0.0
2648,inland_sea,0.0
2649,david,0.0
2650,bhatura,0.0
2651,substratum,0.0
2652,jain,0.0
2653,steam_tractor,0.0
2654,third_reich,0.0
2655,senior_level,0.0
2656,bhutan,0.0
2657,black_card,0.0
2658,steep,0.0
2659,overhead_tank,0.0
2660,carbon_carbon_bond,0.0
2661,number_line,0.0
2662,qichao,0.0
2663,cerebellum,0.0
2664,anion,0.0
2665,matka,0.0
2666,shipment,0.0
2667,rubber_ball,0.0
2668,account,0.0
2669,siddha,0.0
2670,silver_carp,0.0
2671,peptic_ulcer,0.0
2672,x_ray,0.0
2673,blast,0.0
2674,puri,0.0
2675,lean,0.0
2676,doordarshan,0.0
2677,motherhood,0.0
2678,potti_sriramulu,0.0
2679,right_to_food,0.0
2680,phylum,0.0
2681,alamgir_ii,0.0
2682,sant,0.0
2683,adilabad,0.0
2684,gem,0.0
2685,amaz,0.0
2686,bua,0.0
2687,willow,0.0
2688,weight_loss,0.0
2689,lady’_finger,0.0
2690,hyena,0.0
2691,caravan,0.0
2692,mohammad_ali_jinnah,0.0
2693,water_war,0.0
2694,rekha,0.0
2695,follow_through,0.0
2696,hazard,0.0
2697,content,0.0
2698,atlant,0.0
2699,craft,0.0
2700,quick,0.0
2701,raipur,0.0
2702,mental_stress,0.0
2703,kaiser_william_i,0.0
2704,william_i,0.0
2705,mount_everest,0.0
2706,welcker,0.0
2707,firangi,0.0
2708,bia,0.0
2709,newton_meter,0.0
2710,punish,0.0
2711,pteridophyta,0.0
2712,pollen_tube,0.0
2713,dispar,0.0
2714,eat,0.0
2715,basohli,0.0
2716,kannauj,0.0
2717,flour,0.0
2718,nghe_an,0.0
2719,soul,0.0
2720,mla,0.0
2721,egg_shell,0.0
2722,basti,0.0
2723,interest_rate,0.0
2724,v__ramaswami,0.0
2725,local_time,0.0
2726,oriya,0.0
2727,triumphant,0.0
2728,calicut,0.0
2729,jamsetji_tata,0.0
2730,mahapadma_nanda,0.0
2731,alumina,0.0
2732,tire,0.0
2733,protista,0.0
2734,palar,0.0
2735,pani,0.0
2736,morn,0.0
2737,valid,0.0
2738,buse,0.0
2739,simhasana,0.0
2740,hannah,0.0
2741,mullen,0.0
2742,jai,0.0
2743,aerosol,0.0
2744,multi_sport,0.0
2745,cheetah,0.0
2746,semur,0.0
2747,silk_cotton,0.0
2748,divin,0.0
2749,alter,0.0
2750,hiroshima,0.0
2751,rbi,0.0
2752,money_lender,0.0
2753,nishi,0.0
2754,wrist,0.0
2755,day_out,0.0
2756,imf,0.0
2757,planta,0.0
2758,liquid_oxygen,0.0
2759,solenoid,0.0
2760,helmuth,0.0
2761,sucker,0.0
2762,right_to_life,0.0
2763,sword,0.0
2764,amphoter,0.0
2765,warsaw,0.0
2766,atm,0.0
2767,sea_shell,0.0
2768,torrid_zone,0.0
2769,sporocarp,0.0
2770,odisha,0.0
2771,equal_sign,0.0
2772,sake,0.0
2773,quench,0.0
2774,syring,0.0
2775,sultana,0.0
2776,eknath,0.0
2777,trim,0.0
2778,khasi,0.0
2779,subrahmanyan,0.0
2780,diesel,0.0
2781,co_prime,0.0
2782,prime_number,0.0
2783,feast,0.0
2784,jul,0.0
2785,thyroid_gland,0.0
2786,farman,0.0
2787,sankhya,0.0
2788,clerk,0.0
2789,confucian,0.0
2790,parathyroid_gland,0.0
2791,truck,0.0
2792,textur,0.0
2793,petrograd_soviet,0.0
2794,axl,0.0
2795,low_cost,0.0
2796,group_leader,0.0
2797,gulf_of_khambat,0.0
2798,red_ink,0.0
2799,money_plant,0.0
2800,cashier,0.0
2801,hydronium,0.0
2802,hydronium_ion,0.0
2803,rhineland,0.0
2804,throw,0.0
2805,hose,0.0
2806,cubit,0.0
2807,haircut,0.0
2808,chant,0.0
2809,dmk,0.0
2810,premolar,0.0
2811,kunjamma,0.0
2812,fat_cell,0.0
2813,vegetarian,0.0
2814,thali,0.0
2815,nh_8,0.0
2816,jagannath,0.0
2817,plassey,0.0
2818,crude_oil,0.0
2819,chhotanagpur_plateau,0.0
2820,question,0.0
2821,moscow,0.0
2822,kaushambi,0.0
2823,vidarbha,0.0
2824,enclos,0.0
2825,phrase,0.0
2826,kukkutasana,0.0
2827,pictograph,0.0
2828,motor_boat,0.0
2829,north_eastern,0.0
2830,pietra_dura,0.0
2831,hoon,0.0
2832,greenwich_line,0.0
2833,lebensraum,0.0
2834,mithun,0.0
2835,gopher,0.0
2836,bharatiya_janata,0.0
2837,right_hand_side,0.0
2838,blanket,0.0
2839,vidyasagar,0.0
2840,ramona,0.0
2841,ghosh,0.0
2842,jaya,0.0
2843,ernakulam_town,0.0
2844,decim,0.0
2845,khetri,0.0
2846,guard,0.0
2847,chandu,0.0
2848,menon,0.0
2849,chir,0.0
2850,nandi_bull,0.0
2851,suburban,0.0
2852,suburban_area,0.0
2853,flake,0.0
2854,isol,0.0
2855,discard,0.0
2856,rohu,0.0
2857,policeman,0.0
2858,kulh,0.0
2859,oman,0.0
2860,kitna,0.0
2861,madurai,0.0
2862,sindhu,0.0
2863,love,0.0
2864,mohammad_ali,0.0
2865,switzerland,0.0
2866,undp,0.0
2867,ati_shudra,0.0
2868,siphon,0.0
2869,ramayana,0.0
2870,duma,0.0
2871,seat,0.0
2872,lh,0.0
2873,alkaloid,0.0
2874,wise_one,0.0
2875,women’_health,0.0
2876,beard,0.0
2877,buxar,0.0
2878,longman,0.0
2879,namdev,0.0
2880,leap_year,0.0
2881,quit_india_movement,0.0
2882,raisin,0.0
2883,world_cup,0.0
2884,chint,0.0
2885,lane,0.0
2886,mulla,0.0
2887,abdul,0.0
2888,ghafur,0.0
2889,oraon,0.0
2890,acetabulum,0.0
2891,mandali,0.0
2892,tablespoon,0.0
2893,automobil,0.0
2894,borax,0.0
2895,vanilla,0.0
2896,john_middleton,0.0
2897,brahmana,0.0
2898,broccoli,0.0
2899,silsila,0.0
2900,recollect,0.0
2901,old_age,0.0
2902,fern,0.0
2903,brackish_water,0.0
2904,colonel,0.0
2905,tytler,0.0
2906,halley’_comet,0.0
2907,petrograd,0.0
2908,asteroid,0.0
2909,padshah,0.0
2910,gara,0.0
2911,peep,0.0
2912,pond,0.0
2913,lin,0.0
2914,ze,0.0
2915,xu,0.0
2916,deoband,0.0
2917,get_up,0.0
2918,kollam,0.0
2919,thiruvanathapuram,0.0
2920,chaitya,0.0
2921,marwar,0.0
2922,tamarind,0.0
2923,reach,0.0
2924,washer,0.0
2925,laxman,0.0
2926,public_transport,0.0
2927,transport_system,0.0
2928,bidar,0.0
2929,serbia,0.0
2930,shia_muslim,0.0
2931,vacuum_pump,0.0
2932,panini,0.0
2933,paneer,0.0
2934,rpd,0.0
2935,prarthana_samaj,0.0
2936,limp,0.0
2937,qurbani,0.0
2938,gdansk_agreement,0.0
2939,kharif_crop,0.0
2940,tsarist,0.0
2941,paisa,0.0
2942,patron,0.0
2943,summer,0.0
2944,nippur,0.0
2945,patriarch,0.0
2946,huge,0.0
2947,jacobin,0.0
2948,hitler_youth,0.0
2949,plastic_packet,0.0
2950,britain,0.0
2951,wild_life,0.0
2952,ramanuja,0.0
2953,in_between,0.0
2954,hongkong,0.0
2955,puppi,0.0
2956,winter_break,0.0
2957,rabindranath,0.0
2958,tino,0.0
2959,hindenburg,0.0
2960,bow_and_arrow,0.0
2961,ladha,0.0
2962,ibn_battuta,0.0
2963,bucket,0.0
2964,retina,0.0
2965,cuttack,0.0
2966,year_book,0.0
2967,namibia,0.0
2968,share,0.0
2969,bat_and_ball_game,0.0
2970,socha,0.0
2971,eyelid,0.0
2972,flap,0.0
2973,mucosa,0.0
2974,oil_india_ltd,0.0
2975,bjp_mahila_morcha,0.0
2976,cambay,0.0
2977,metropoli,0.0
2978,glycerol,0.0
2979,basu,0.0
2980,pretoria,0.0
2981,venzuela,0.0
2982,shivaji,0.0
2983,tiffin_box,0.0
2984,river_kaveri,0.0
2985,melamin,0.0
2986,back_stroke,0.0
2987,bori,0.0
2988,radio_wave,0.0
2989,shamil,0.0
2990,sangha,0.0
2991,kheri,0.0
2992,sherpa,0.0
2993,tehri_dam,0.0
2994,lukewarm,0.0
2995,chronic,0.0
2996,downpour,0.0
2997,reflector,0.0
2998,iron_rod,0.0
2999,paphiopedilum,0.0
3000,ibrahim_lodi,0.0
3001,spp,0.0
3002,adalat,0.0
3003,buri,0.0
3004,linear_graph,0.0
3005,thermal_power_station,0.0
3006,unifi,0.0
3007,great_indian_desert,0.0
3008,isl,0.0
3009,sheesham,0.0
3010,suraj_mal,0.0
3011,hinduism,0.0
3012,narsi,0.0
3013,mehta,0.0
3014,gangasagar,0.0
3015,tube_light,0.0
3016,chairman,0.0
3017,nasa,0.0
3018,sail_boat,0.0
3019,nepal,0.0
3020,bhabar,0.0
3021,light_year,0.0
3022,respond,0.0
3023,right_to_health,0.0
3024,ugc,0.0
3025,secret,0.0
3026,sportsperson,0.0
3027,camil,0.0
3028,pace,0.0
3029,hilsa,0.0
3030,oppress,0.0
3031,pearl_harbor,0.0
3032,headlamp,0.0
3033,sting_ray,0.0
3034,no_4,0.0
3035,blame,0.0
3036,qutub_minar,0.0
3037,kadambari,0.0
3038,bokaro,0.0
3039,vandana,0.0
3040,shintai,0.0
3041,nattukottai_chettiar,0.0
3042,window_seat,0.0
3043,we,0.0
3044,criterion,0.0
3045,street_vendor,0.0
3046,spark,0.0
3047,halwa,0.0
3048,bout,0.0
3049,nylon,0.0
3050,cossack,0.0
3051,central_core,0.0
3052,rat_trap,0.0
3053,pagoda,0.0
3054,rome,0.0
3055,radic,0.0
3056,assert,0.0
3057,sleet,0.0
3058,duststorm,0.0
3059,biscuit,0.0
3060,oath,0.0
3061,mariann,0.0
3062,manu,0.0
3063,tornado,0.0
3064,urvashi,0.0
3065,black_slave,0.0
3066,space_mission,0.0
3067,cotton_boll,0.0
3068,plucker,0.0
3069,nal,0.0
3070,mourn,0.0
3071,chame,0.0
3072,brass,0.0
3073,yajna,0.0
3074,khond,0.0
3075,cobalt,0.0
3076,reptil,0.0
3077,saskatchewan,0.0
3078,saskatchewan_river,0.0
3079,static_friction,0.0
3080,defect,0.0
3081,sunflow,0.0
3082,glass_rod,0.0
3083,drake,0.0
3084,bol,0.0
3085,anaam,0.0
3086,antarctica,0.0
3087,statement,0.0
3088,banarasi,0.0
3089,kite,0.0
3090,snowman,0.0
3091,hate,0.0
3092,odd_number,0.0
3093,dr__ambedkar,0.0
3094,sambandar,0.0
3095,kishangarh,0.0
3096,creeper,0.0
3097,white_flame,0.0
3098,tremin,0.0
3099,blood_bank,0.0
3100,thunder,0.0
3101,pencil_lead,0.0
3102,hwang,0.0
3103,kuruwa,0.0
3104,salari,0.0
3105,pend,0.0
3106,silicon,0.0
3107,madhavan,0.0
3108,kudu,0.0
3109,gompa,0.0
3110,maikal,0.0
3111,chelmno,0.0
3112,convect,0.0
3113,mosul,0.0
3114,napoleon_iii,0.0
3115,actinoid,0.0
3116,human_heart,0.0
3117,kamet,0.0
3118,industrialist,0.0
3119,nineteen,0.0
3120,kanauj,0.0
3121,anton_von_werner,0.0
3122,bhopal,0.0
3123,silo,0.0
3124,sadhu,0.0
3125,great_monarch,0.0
3126,diwali,0.0
3127,william_simpson,0.0
3128,vana,0.0
3129,cava,0.0
3130,central_india,0.0
3131,magnesium_ribbon,0.0
3132,bed_rock,0.0
3133,kiln,0.0
3134,water_droplet,0.0
3135,undu,0.0
3136,mumtaz_ali,0.0
3137,not_out,0.0
3138,rakhi,0.0
3139,taip,0.0
3140,lock,0.0
3141,indian_nationalist,0.0
3142,wooden_box,0.0
3143,spinal_cord,0.0
3144,kamala_nehru,0.0
3145,numb,0.0
3146,ester,0.0
3147,yellowish,0.0
3148,kusum,0.0
3149,nickel,0.0
3150,tubular,0.0
3151,coil_of_wire,0.0
3152,rajasthan,0.0
3153,fci,0.0
3154,doosra,0.0
3155,das,0.0
3156,line_of_sight,0.0
3157,indian_system,0.0
3158,new_moon,0.0
3159,moon_day,0.0
3160,vitamin_e,0.0
3161,headach,0.0
3162,successor,0.0
3163,koraga,0.0
3164,throw_in,0.0
3165,shaucha,0.0
3166,fodder_crop,0.0
3167,summer_holiday,0.0
3168,motor_oil,0.0
3169,indian_monsoon,0.0
3170,sanatani,0.0
3171,millionth,0.0
3172,sulabh,0.0
3173,careless,0.0
3174,cricket_bat,0.0
3175,domingo,0.0
3176,pae,0.0
3177,snow_leopard,0.0
3178,toli,0.0
3179,minu,0.0
3180,sarnath,0.0
3181,oak_forest,0.0
3182,ownership,0.0
3183,felic,0.0
3184,beato,0.0
3185,playfair,0.0
3186,emb,0.0
3187,staphylococci,0.0
3188,upper_chamber,0.0
3189,phenomenon,0.0
3190,dump,0.0
3191,reward,0.0
3192,venetia,0.0
3193,amrita,0.0
3194,satir,0.0
3195,aerenchyma,0.0
3196,flute,0.0
3197,stew,0.0
3198,iceberg,0.0
3199,heptagon,0.0
3200,human_health,0.0
3201,work_hard,0.0
3202,spain,0.0
3203,chakra,0.0
3204,waterlog,0.0
3205,captur,0.0
3206,heron’_formula,0.0
3207,clone,0.0
3208,neuromuscular,0.0
3209,keekar,0.0
3210,tipu,0.0
3211,appalachian_plateau,0.0
3212,sunita,0.0
3213,bithur,0.0
3214,talukdar,0.0
3215,adenosin,0.0
3216,wood_carver,0.0
3217,food_crop,0.0
3218,brisk,0.0
3219,edmonton,0.0
3220,seismic,0.0
3221,pollin,0.0
3222,layer_by_layer,0.0
3223,mount,0.0
3224,deliv,0.0
3225,kulu,0.0
3226,malabar,0.0
3227,hickey,0.0
3228,nasik,0.0
3229,nasik_district,0.0
3230,philanthropist,0.0
3231,belong,0.0
3232,rakh,0.0
3233,nausea,0.0
3234,vat,0.0
3235,crawl,0.0
3236,compound_interest,0.0
3237,african_negro,0.0
3238,yacht,0.0
3239,apurva,0.0
3240,kavaratti_island,0.0
3241,moder,0.0
3242,mataram_kingdom,0.0
3243,british_asia,0.0
3244,narendra_modi,0.0
3245,free_zone,0.0
3246,garibaldi,0.0
3247,ambassador,0.0
3248,saddam_hussein,0.0
3249,korea,0.0
3250,karur,0.0
3251,poona_sarvajanik_sabha,0.0
3252,degen,0.0
3253,finland,0.0
3254,hop,0.0
3255,chenab,0.0
3256,mapl,0.0
3257,boran,0.0
3258,dawn,0.0
3259,bauna,0.0
3260,cyclic,0.0
3261,zebra,0.0
3262,gymnosperm,0.0
3263,urban_area,0.0
3264,pubert,0.0
3265,bimbisara,0.0
3266,patkai,0.0
3267,cargo,0.0
3268,punjab_plain,0.0
3269,rancid,0.0
3270,atp,0.0
3271,rajma,0.0
3272,globul,0.0
3273,pat_bagley,0.0
3274,snow_fox,0.0
3275,grain_product,0.0
3276,can,0.0
3277,vote_bank,0.0
3278,ulama,0.0
3279,morton,0.0
3280,stanley,0.0
3281,shyama,0.0
3282,shyama_prasad,0.0
3283,prasad,0.0
3284,bhiwandi_road,0.0
3285,lump,0.0
3286,field_manual,0.0
3287,montreal,0.0
3288,s_h,0.0
3289,h_o,0.0
3290,ceylon,0.0
3291,arjuna_award,0.0
3292,fawn,0.0
3293,charcoal,0.0
3294,outdoor_game,0.0
3295,dowri,0.0
3296,bhagirathi,0.0
3297,parsi_style,0.0
3298,wear,0.0
3299,sari,0.0
3300,bhoodan,0.0
3301,tapioca,0.0
3302,neutron,0.0
3303,travers,0.0
3304,dough,0.0
3305,scare,0.0
3306,tenth_five_year_plan,0.0
3307,balabhadra,0.0
3308,tuareg,0.0
3309,latex,0.0
3310,latex_foam,0.0
3311,baji,0.0
3312,kesavan,0.0
3313,lisbon,0.0
3314,union_budget,0.0
3315,janata,0.0
3316,bulli,0.0
3317,red_grass,0.0
3318,refund,0.0
3319,tomato,0.0
3320,detect,0.0
3321,volley,0.0
3322,sprawl,0.0
3323,raksha_bandhan,0.0
3324,bladder,0.0
3325,storm,0.0
3326,cross_section,0.0
3327,cross_section_area,0.0
3328,eurasian_plate,0.0
3329,upar,0.0
3330,thermoset,0.0
3331,thermoset_plastic,0.0
3332,huynh_phu_so,0.0
3333,dress_code,0.0
3334,masulipatam,0.0
3335,south_block,0.0
3336,newton’_disc,0.0
3337,lo,0.0
3338,papa,0.0
3339,mohenjodaro,0.0
3340,rear,0.0
3341,kandha,0.0
3342,courtyard,0.0
3343,height,0.0
3344,haldi,0.0
3345,secular_state,0.0
3346,jasmin,0.0
3347,germ_cell,0.0
3348,demand_deposit,0.0
3349,retail,0.0
3350,retail_shop,0.0
3351,anti_viral_drug,0.0
3352,konkani,0.0
3353,appalachian_region,0.0
3354,telford_taylor,0.0
3355,tal,0.0
3356,govind,0.0
3357,deva,0.0
3358,lithuania,0.0
3359,fiat,0.0
3360,santhal,0.0
3361,rajendra_i,0.0
3362,elbow,0.0
3363,interview,0.0
3364,notr,0.0
3365,dame,0.0
3366,detach,0.0
3367,kisagotami,0.0
3368,shelter_belt,0.0
3369,oil_field,0.0
3370,garam_masala,0.0
3371,telli,0.0
3372,tint,0.0
3373,line_graph,0.0
3374,tahsildar,0.0
3375,rotundu,0.0
3376,spinner,0.0
3377,indira,0.0
3378,sawhney,0.0
3379,union_of_india,0.0
3380,lenin,0.0
3381,verrier_elwin,0.0
3382,stirrup,0.0
3383,vinoba_bhave,0.0
3384,jamali,0.0
3385,kamali,0.0
3386,bio_agent,0.0
3387,s_t,0.0
3388,capitalist,0.0
3389,raft,0.0
3390,bedouin,0.0
3391,motha,0.0
3392,sachar,0.0
3393,syrup,0.0
3394,strick,0.0
3395,margin,0.0
3396,bahu,0.0
3397,apic,0.0
3398,viewer,0.0
3399,brittani,0.0
3400,bile_duct,0.0
3401,dharm,0.0
3402,vichar,0.0
3403,river_delta,0.0
3404,unc,0.0
3405,salvador,0.0
3406,north_cachar,0.0
3407,cachar,0.0
3408,scorpion,0.0
3409,ani,0.0
3410,enrich,0.0
3411,hug,0.0
3412,howard,0.0
3413,tooth,0.0
3414,miss,0.0
3415,hymn,0.0
3416,kolu,0.0
3417,protest_march,0.0
3418,acn,0.0
3419,stratum,0.0
3420,big_ship,0.0
3421,soot,0.0
3422,shlyapnikov,0.0
3423,english_novel,0.0
3424,vladimir_lenin,0.0
3425,jean_renoir,0.0
3426,global_trade,0.0
3427,multin,0.0
3428,cord,0.0
3429,stupa,0.0
3430,be_one,0.0
3431,c_k__nayudu,0.0
3432,manual,0.0
3433,boom,0.0
3434,brahmacharya,0.0
3435,marty,0.0
3436,aagaman,0.0
3437,arab_socialist,0.0
3438,ba’th,0.0
3439,skin_rash,0.0
3440,"kendriya_
_vidyalaya",0.0
3441,carom,0.0
3442,langar,0.0
3443,ukiyo,0.0
3444,betel_nut,0.0
3445,zweibrücken,0.0
3446,tukaram,0.0
3447,colon,0.0
3448,balotra,0.0
3449,civil_law,0.0
3450,brake,0.0
3451,potti,0.0
3452,prefix,0.0
3453,dantewada,0.0
3454,coaltar,0.0
3455,direct_kick,0.0
3456,don,0.0
3457,coelom,0.0
3458,coliform,0.0
3459,dc,0.0
3460,teas,0.0
3461,exact,0.0
3462,guantanamo_bay,0.0
3463,notebook,0.0
3464,vihara,0.0
3465,co_optex,0.0
3466,macrobrachium_rosenbergii,0.0
3467,bhindi,0.0
3468,water_tank,0.0
3469,ach,0.0
3470,jhelum,0.0
3471,prohibit,0.0
3472,hydrangea,0.0
3473,open_file,0.0
3474,niyamgiri,0.0
3475,trembl,0.0
3476,meow,0.0
3477,chin,0.0
3478,fiber_optic,0.0
3479,america,0.0
3480,station,0.0
3481,radio_signal,0.0
3482,schwann,0.0
3483,al_azizia,0.0
3484,paraguay,0.0
3485,zoo,0.0
3486,guru_gobind_singh,0.0
3487,majdanek,0.0
3488,nobel,0.0
3489,prize,0.0
3490,periyalvar,0.0
3491,duesseldorf,0.0
3492,dropper,0.0
3493,tsarist_russia,0.0
3494,angora_goat,0.0
3495,agra,0.0
3496,flaw,0.0
3497,indigo_plant,0.0
3498,kanara,0.0
3499,muth,0.0
3500,kulhad,0.0
3501,bihar,0.0
3502,silkworm,0.0
3503,nizam,0.0
3504,ethno,0.0
3505,kalium,0.0
3506,ril,0.0
3507,j_j__thomson,0.0
3508,gym,0.0
3509,ahmad_shah,0.0
3510,mil,0.0
3511,aman_sethi,0.0
3512,tom,0.0
3513,golgi,0.0
3514,priesthood,0.0
3515,slow,0.0
3516,asaf_jah,0.0
3517,maulana_azad,0.0
3518,hen,0.0
3519,alpha_centauri,0.0
3520,nokia,0.0
3521,bharatendu_harishchandra,0.0
3522,hame,0.0
3523,world_market,0.0
3524,khel,0.0
3525,harbour,0.0
3526,gomastha,0.0
3527,photoperiod,0.0
3528,dario,0.0
3529,castillejo,0.0
3530,n_term,0.0
3531,bundela,0.0
3532,skip,0.0
3533,afforest,0.0
3534,dehli,0.0
3535,soda_water,0.0
3536,blue_flame,0.0
3537,pen,0.0
3538,play_music,0.0
3539,air_column,0.0
3540,chronic_hunger,0.0
3541,whitewash,0.0
3542,blackish,0.0
3543,cari,0.0
3544,ware,0.0
3545,widow,0.0
3546,handi,0.0
3547,dadu_dayal,0.0
3548,budget,0.0
3549,eric,0.0
3550,cornel,0.0
3551,begin,0.0
3552,casteism,0.0
3553,rae,0.0
3554,qutb_shahi,0.0
3555,nagercoil,0.0
3556,voter,0.0
3557,ussr,0.0
3558,cocain,0.0
3559,custom,0.0
3560,brahmo_samaji,0.0
3561,bitumen,0.0
3562,corner_kick,0.0
3563,mystic,0.0
3564,far,0.0
3565,tevaram,0.0
3566,full_height,0.0
3567,malava,0.0
3568,shamrao,0.0
3569,valmiki,0.0
3570,slice,0.0
3571,r_k_laxman,0.0
3572,decay,0.0
3573,tughluq,0.0
3574,partnership,0.0
3575,beej,0.0
3576,mushroom,0.0
3577,water_clock,0.0
3578,permit,0.0
3579,lal_qila,0.0
3580,virashaiva,0.0
3581,sod,0.0
3582,first_aider,0.0
3583,bhagavata,0.0
3584,chingleput,0.0
3585,salwar_kameez,0.0
3586,trieu,0.0
3587,au,0.0
3588,jatra,0.0
3589,shiver,0.0
3590,drape,0.0
3591,nam_japna,0.0
3592,rudyard_kipling,0.0
3593,power_product,0.0
3594,host,0.0
3595,vatsa,0.0
3596,minimum,0.0
3597,ur,0.0
3598,carbon_acid,0.0
3599,championship,0.0
3600,bidri,0.0
3601,cocoon,0.0
3602,tori,0.0
3603,goal_post,0.0
3604,ernst_haeckel,0.0
3605,christian_era,0.0
3606,handloom_weaver,0.0
3607,kapalabhati,0.0
3608,kalki,0.0
3609,hing,0.0
3610,bari,0.0
3611,squash,0.0
3612,yokohama,0.0
3613,isro,0.0
3614,forest_of_india,0.0
3615,j_v,0.0
3616,schley,0.0
3617,typhoon,0.0
3618,sub_saharan_african,0.0
3619,rack,0.0
3620,down_to_earth,0.0
3621,banana_peel,0.0
3622,grandchild,0.0
3623,market_place,0.0
3624,soft_drink,0.0
3625,skin_colour,0.0
3626,talk,0.0
3627,saunf,0.0
3628,break_down,0.0
3629,glucos,0.0
3630,stonemason,0.0
3631,peni,0.0
3632,barchan,0.0
3633,water_lift,0.0
3634,jama_masjid,0.0
3635,per_person,0.0
3636,osaka,0.0
3637,health_problem,0.0
3638,ezhava,0.0
3639,prais,0.0
3640,buffalo,0.0
3641,chilli_powder,0.0
3642,western_cordillera,0.0
3643,overload,0.0
3644,hirakud,0.0
3645,trunk,0.0
3646,tomara,0.0
3647,consult,0.0
3648,mrp,0.0
3649,mask,0.0
3650,cast_system,0.0
3651,hanoi,0.0
3652,silk_worm,0.0
3653,jada,0.0
3654,interia,0.0
3655,ladang,0.0
3656,nepali,0.0
3657,newcomen,0.0
3658,day_time,0.0
3659,blind_fold,0.0
3660,visual_aid,0.0
3661,stiff,0.0
3662,foreign_trade,0.0
3663,khalifa,0.0
3664,steam,0.0
3665,botan,0.0
3666,paramecium,0.0
3667,phanerogam,0.0
3668,blacksmith,0.0
3669,european_market,0.0
3670,root_cell,0.0
3671,black_blizzard,0.0
3672,devaki_nandan_khatri,0.0
3673,selfless,0.0
3674,khadi,0.0
3675,exploratori,0.0
3676,ho_chi_minh,0.0
3677,veena,0.0
3678,cooker,0.0
3679,novelist,0.0
3680,legaci,0.0
3681,nguyen_anh,0.0
3682,farid,0.0
3683,dicken,0.0
3684,assist,0.0
3685,fault_zone,0.0
3686,uraiyur,0.0
3687,kakatiya,0.0
3688,henri_ford,0.0
3689,raiyat,0.0
3690,bhaiya,0.0
3691,extra,0.0
3692,pivot,0.0
3693,mahmud_of_ghazni,0.0
3694,rural_health,0.0
3695,rural_health_mission,0.0
3696,reign,0.0
3697,sundaram,0.0
3698,fasten,0.0
3699,spine,0.0
3700,william_g__morgan,0.0
3701,taiji,0.0
3702,english_east_india_company,0.0
3703,lip,0.0
3704,mood,0.0
3705,know_how,0.0
3706,diamond,0.0
3707,phnom_penh,0.0
3708,success,0.0
3709,gather,0.0
3710,thumb,0.0
3711,pyramid,0.0
3712,awak,0.0
3713,litchi,0.0
3714,maze,0.0
3715,north_south,0.0
3716,south_barrier,0.0
3717,north_eastern_state,0.0
3718,norway,0.0
3719,draw,0.0
3720,spini,0.0
3721,slovenia,0.0
3722,dead_sea,0.0
3723,shake_hand,0.0
3724,level_cross,0.0
3725,helper,0.0
3726,til,0.0
3727,pursuit,0.0
3728,amazon_river,0.0
3729,thanesar,0.0
3730,dhyan,0.0
3731,percept,0.0
3732,matai,0.0
3733,ghaghra,0.0
3734,dipa,0.0
3735,mose,0.0
3736,ernest_rutherford,0.0
3737,bigha,0.0
3738,imam,0.0
3739,bahadur_shah,0.0
3740,mandal,0.0
3741,sundari,0.0
3742,mecca,0.0
3743,dilli,0.0
3744,nadar,0.0
3745,moni,0.0
3746,public_opinion,0.0
3747,censorship,0.0
3748,aryabhata,0.0
3749,ia,0.0
3750,william_bolt,0.0
3751,player,0.0
3752,screw,0.0
3753,clock_system,0.0
3754,cot,0.0
3755,ramgarh,0.0
3756,poornima,0.0
3757,deni,0.0
3758,prostat,0.0
3759,libero,0.0
3760,palamau_district,0.0
3761,strike,0.0
3762,textual,0.0
3763,central_board,0.0
3764,monkey,0.0
3765,cistern,0.0
3766,scrap,0.0
3767,john_allen,0.0
3768,razor,0.0
3769,rembang,0.0
3770,black_gram,0.0
3771,liver_fluke,0.0
3772,cricket_council,0.0
3773,moth_ki_masjid,0.0
3774,ruin,0.0
3775,civil_code,0.0
3776,rajesh,0.0
3777,utsahi,0.0
3778,door,0.0
3779,moseley,0.0
3780,classical,0.0
3781,fa_xian,0.0
3782,chaser,0.0
3783,mandapa,0.0
3784,aryabhatt,0.0
3785,chettiar,0.0
3786,john_wayne,0.0
3787,exotherm,0.0
3788,panic,0.0
3789,m__jackson,0.0
3790,jackson,0.0
3791,south_west_monsoon,0.0
3792,surangam,0.0
3793,grameen_bank,0.0
3794,replenish,0.0
3795,hang,0.0
3796,solar,0.0
3797,tree_branch,0.0
3798,bhel,0.0
3799,methan,0.0
3800,gmt,0.0
3801,crust,0.0
3802,suction,0.0
3803,die,0.0
3804,jale,0.0
3805,stilt,0.0
3806,cross_link,0.0
3807,padshahnama,0.0
3808,cheraw,0.0
3809,grower,0.0
3810,hayman,0.0
3811,swami_vivekananda,0.0
3812,danger,0.0
3813,happi,0.0
3814,frigid_zone,0.0
3815,simha,0.0
3816,cant,0.0
3817,forehead,0.0
3818,semin,0.0
3819,black_pepper,0.0
3820,bjp,0.0
3821,hotel,0.0
3822,mesolith,0.0
3823,holiday,0.0
3824,haven,0.0
3825,sarson,0.0
3826,sawar,0.0
