,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,dist
0,337178920130314112,40.68101165722424,0.10785689902361,42.87502070716686,0.0803994734888278,1.6076986765103602,0.1371739539586213,1.0145612386018843,0.1804620471068871,-5.394835041040148,0.1369216410244966,15.303944,,,Gaia DR2 337178920130314112,40.6810056965046,42.8750439349287,1.6077,1.015,-5.395,-10.4,2.0200403764607543e-09
1,337179538605845248,40.64456314436694,0.0688645424216117,42.86572661287068,0.0493318819250385,1.694037459881151,0.0864291311370741,5.826669231474886,0.1115605324272129,2.940124308852497,0.0977424262608233,15.791277,,,Gaia DR2 337179538605845248,40.6445289168696,42.865713953997,0.0,0.0,0.0,0.0,2.809994546307468e-05
2,337179607325083520,40.63351513825815,0.0643912059546586,42.878708058594434,0.0458755216393164,1.8284248246116408,0.0808890179644967,12.83212315823771,0.1017648973403872,-11.575253839673069,0.08429152921951,15.630863,,,Gaia DR2 337179607325083520,40.6334397428168,42.8787578964682,0.0,0.0,0.0,0.0,7.440641402530276e-05
3,337178026777124736,40.62747519621356,0.0475542556782047,42.854532282075176,0.0325618966943062,2.0650144050170685,0.0542389173346099,-2.16804773774924,0.0716701488571822,-13.361983941618607,0.0606496806005041,14.419366,,,Gaia DR2 337178026777124736,40.6274879296427,42.8545898128387,2.065,-2.168,-13.362,0.0,2.2553413372383639e-10
4,337178091200302592,40.6097688463932,0.0389950867284248,42.85487713303622,0.0266560806628436,0.8979882808076209,0.0484707244711756,-1.9038393058049812,0.0585058223181289,-1.2640924627146295,0.0521949385623888,13.869157,,,Gaia DR2 337178091200302592,40.6097800281202,42.854882575656,0.898,-1.904,-1.264,0.0,7.970409204714178e-10
5,337178022481798912,40.631982307514185,0.0577817542941734,42.845423748124944,0.0613496486466513,0.4929325970480525,0.0842846124258589,1.7838172481038657,0.1010533987152804,-4.225430926554358,0.0936831431354307,14.751718,,,Gaia DR2 337178022481798912,40.6319718323082,42.8454419409521,0.4929,1.784,-4.225,0.0,2.0136005175340183e-09
6,337177923697917696,40.61367672992982,0.059736781636592,42.830357034025695,0.0400966978119188,2.155204697261435,0.0680893459286077,-1.1330065774685036,0.0884084990370246,-6.359869383232998,0.0795933037006653,12.773405,-11.434148695445684,5.550809522668129,Gaia DR2 337177923697917696,40.6136833817242,42.8303844167965,2.1552,-1.133,-6.36,-11.43,5.741272396300761e-10
7,337177889338184576,40.60732800206458,0.0566687911893968,42.81825646096619,0.0378047302581854,0.5839586417354659,0.0672986052189697,5.0982535064068335,0.0929955901184964,-0.1136622500962077,0.0698383021040303,15.114154,,,Gaia DR2 337177889338184576,40.6072980764819,42.8182569503414,0.584,5.098,-0.114,0.0,1.8246365035624623e-09
8,337177889338182400,40.60219084708198,0.0553260159786358,42.826033956696506,0.0347111917952572,7.94316391619472,0.061249097630792,47.57760429458001,0.0773647571169441,-12.968748736758585,0.0710110598996067,11.6680565,75.14176930816213,0.4111708489028028,Gaia DR2 337177889338182400,40.6019115420372,42.8260897940253,7.9432,47.578,-12.969,75.14,1.3017382395066603e-09
9,337177958057657344,40.59493912792211,0.0855729006541749,42.83072936536971,0.0636245017112135,0.6689588317668328,0.1095053733298645,11.542549957120602,0.1355357992741154,-1.1670487639797904,0.1219977250208681,14.655812,,,Gaia DR2 337177958057657344,40.5948713621165,42.830734390143,0.669,11.543,-1.167,0.0,1.941134221872643e-09
10,337178159920736128,40.58166067521695,0.3319387710328172,42.83775648931507,0.2302870003737933,1.281364849947915,0.399241007329827,-15.458603907470485,0.5679935829281925,4.5287028610704985,0.4217191314166563,15.496715,,,Gaia DR2 337178159920736128,40.5817514422883,42.8377369906975,1.2814,-15.459,4.529,0.0,2.106894786942908e-09
11,337177541445409664,40.57357647488856,0.0577436047644978,42.81770605801086,0.0620597274968119,3.184671524178139,0.09456208937828,-21.930049551230532,0.099229782480409,8.18502336360838,0.1142228023841767,15.023482,,,Gaia DR2 337177541445409664,40.5737051980462,42.817670816866,3.1847,-21.93,8.185,0.0,2.921469948530924e-10
12,337177545740805504,40.56424462582903,0.0484218098236581,42.80919790796949,0.0361425248149808,0.0670262487885828,0.0633398952626027,0.9338077097339244,0.0755590033709001,-0.0849147635164533,0.0667944857035146,14.853158,,,Gaia DR2 337177545740805504,40.5642391453941,42.8091982735746,0.067,0.934,-0.085,0.0,9.05724460043789e-10
13,337177545740806656,40.57182673308069,0.0614985644263833,42.80515843629507,0.0661662083998585,2.002398370825723,0.0970741733164563,0.5774153483409838,0.1022287821799236,-5.323366280125767,0.1001056932309426,15.437962,,,Gaia DR2 337177545740806656,40.5718233445011,42.8051813563443,2.0024,0.577,-5.323,0.0,2.3849556464595717e-09
14,337177472725904512,40.581342035198425,0.0722933880075357,42.80260640268054,0.052968270089357,4.620959643164303,0.0920724343123646,-1.276656706567116,0.1153042665740959,-4.635393936772511,0.1037746994755825,15.613037,,,Gaia DR2 337177472725904512,40.5813495269879,42.8026263606264,0.0,0.0,0.0,0.0,2.070105077562773e-05
