,title, publication, authors, date, year, month, url, content
81,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,familygardener2,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
82,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,KiwiKanga,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
83,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,Reabourne,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
84,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,Daisy06,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
85,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,hey630,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
86,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,Peteslippers,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
87,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,Reabourne,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
88,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,chinaplatemate,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
89,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,Will D,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
90,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,ligaff,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
91,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,RossHosking,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
92,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,Gary Fallon,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
93,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,Offthewall77,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
94,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,navara,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
95,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,ligaff,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
96,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,CarrotBread,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
97,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,ImNotHim,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
98,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,Vixstar,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
99,How Shorten the Redeemer met Morrison the Disruptor – and decided to fight back | Katharine Murphy | Australia news,www.theguardian.com,CaptnGster,04-20-2019,2019,4,https://www.theguardian.com/australia-news/2019/apr/20/how-shorten-the-redeemer-met-morrison-the-disruptor-and-decided-to-fight-back,
