,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,8809023,comment,8808453.0,8808957.0,0,0,ddorian43,,,For me because jinja2 is better than django&,
1,8809022,story,,,3,0,yosssi,GMQ – Pure Go MQTT Client,https://github.com/yosssi/gmq,,1419843574.0
2,8809021,comment,8807318.0,8808595.0,0,0,dang,,,> Reprising a relevant comment<p>Please don&,
3,8809020,comment,8808755.0,8808936.0,0,0,gnarbarian,,,If accidental deaths are what you&,
4,8809019,comment,8808755.0,8808755.0,0,0,qwerta,,,"What would prevent people from disassembling this, replacing  a few parts and making new gun? Making hand gun is very simple once you have basic components, such as barrel and bullets.<p>I am worried that this will become yet another obstruction for gun holders. Germany (and EU) is crazy, pepper sprays or even pocket knives are banned. Neighbouring Czech rep. is more liberal and has comparable crime rate.",1419843537.0
5,8809018,comment,8808755.0,8808994.0,0,0,chroma,,,"Some people still try to interpret the 2nd amendment that way, but DC v. Heller[1] made handgun ownership an individual right.<p>1. <a href=""http://en.wikipedia.org/wiki/District_of_Columbia_v._Heller"" rel=""nofollow"">http://en.wikipedia.org/wiki/District_of_Columbia_v._Heller</a>",1419843517.0
6,8809017,comment,8808453.0,8808914.0,0,0,ekimekim,,,"As a followup to the sibling comment, note that closures aren&",
7,8809016,comment,8808907.0,8808983.0,0,0,DannyBee,,,"Actually, it&",
8,8809015,comment,8808907.0,8808907.0,0,0,everettForth,,,People are talking about how updating the date isn&,
9,8809014,comment,8808907.0,8808907.0,0,0,tuananh,,,for jekyll > {{ site.time | date:&quot;%Y&quot; }},1419843455.0
10,8809013,comment,8782667.0,8788056.0,0,0,beachstartup,,,LOL dude.  hide where you&,
11,8809012,comment,8808907.0,8808980.0,0,0,mikk0j,,,"Interesting indeed, that goes against the grain of what I read here in opinions and links. So maybe it does matter? Thanks for the list.",1419843382.0
12,8809011,comment,8808755.0,8808989.0,0,0,lotsofmangos,,,"The Lawgiver gun from Dredd, which is one of the most influential examples, used grip sensors. It also tagged each bullet with the gun owner&",
13,8809010,comment,8784968.0,8792036.0,0,0,bzalasky,,,It&,
14,8809009,comment,8808755.0,8808994.0,0,0,gnarbarian,,,"That sounds like a personal interpretation as opposed to the judicial one. Which has been tested numerous times.<p><a href=""http://www.law.cornell.edu/wex/second_amendment"" rel=""nofollow"">http://www.law.cornell.edu/wex/second_amendment</a>",1419843360.0
15,8809008,comment,8808907.0,8808907.0,0,0,stedaniels,,,"Please note: Copyright notices are not required, they are only used out of habit, ignorance, or as a mild deterrent.<p><a href=""http://www.copyright.gov/circs/circ03.pdf"" rel=""nofollow"">http://www.copyright.gov/circs/circ03.pdf</a><p><a href=""http://en.m.wikipedia.org/wiki/Copyright_notice"" rel=""nofollow"">http://en.m.wikipedia.org/wiki/Copyright_notice</a><p><a href=""http://www.copyrightservice.co.uk/copyright/p03_copyright_notices"" rel=""nofollow"">http://www.copyrightservice.co.uk/copyright/p03_copyright_no...</a>",1419843335.0
16,8809007,comment,8808490.0,8808490.0,0,0,fractallyte,,,Some groups of Australian Aborigines are known to enter a &,
17,8809006,comment,8808490.0,8808490.0,0,0,Cutets,,,"I remember camping when I was younger in the Boy Scouts, and coming home after a weekend trip and always being tired. I always thought that it was due to all of the energy I spent regulating my body temperature in the elements.<p>Years later, in the military, we would spend 3-14 days in the wilderness for training. I was in much better shape, and would not get tired from simply being outside.<p>This may be anecdotal, but it seems to lend support to the author&",
18,8809005,comment,8807040.0,8808922.0,0,0,beagle3,,,"<a href=""http://lmgtfy.com/?q=lured+with+candy"" rel=""nofollow"">http://lmgtfy.com/?q=lured+with+candy</a><p>(In some of the results &quot;Police declined to tell&quot;, and some describe the same incident, but that&",
19,8809004,comment,8806394.0,8807941.0,0,0,arrrg,,,"There is nothing valuable (expect potentially embarrassing private information that is, however, completely worthless to some random thief) on my phone that is protected by my fingerprint. The valuable stuff (especially passwords) can’t be accessed with my fingerprint.<p>So for me personally that is irrelevant.",1419843271.0
20,8809003,comment,8808152.0,8808923.0,0,0,mootothemax,,,<i>I&,
21,8809001,comment,8807099.0,8808582.0,0,0,justincormack,,,"It runs on Xen via the rump kernel <a href=""http://rumpkernel.org"" rel=""nofollow"">http://rumpkernel.org</a>. it should run on OSv too but will need some work as that uses the glibc ABI not the kernel ABI which differ slightly.",1419843216.0
22,8809000,comment,8804453.0,8808230.0,0,0,bboreham,,,How does that work out for the person in charge of repelling cyber attacks? Not much profit in that.,1419843178.0
23,8808998,comment,8807318.0,8807434.0,0,0,logn,,,I do not have confidence in an engineering fix. Fixes will be broken. It&,
24,8808997,comment,8808907.0,8808907.0,0,0,Kiro,,,Why do we need this in the footer at all?,1419843085.0
25,8808996,comment,8808453.0,8808914.0,0,0,Rapzid,,,They don&,
26,8808995,comment,8808755.0,8808946.0,0,0,gnarbarian,,,"We could save even more lifes by outlawing backyard pools. Nothing unconstitutional about that either.<p><a href=""http://www.cdc.gov/homeandrecreationalsafety/water-safety/waterinjuries-factsheet.html"" rel=""nofollow"">http://www.cdc.gov/homeandrecreationalsafety/water-safety/wa...</a>",1419843058.0
27,8808994,comment,8808755.0,8808946.0,0,0,lotsofmangos,,,"The right of the people to keep and bear arms does not specify that every person has that right, just that the community in general does. Having licensing requirements hasn&",
28,8808993,comment,8806860.0,8807744.0,0,0,trhway,,,>This sort of cloud scale thinking about power usage/performance is how we&,
29,8808992,comment,8808755.0,8808755.0,0,0,Omniusaspirer,,,This article is very reminiscent of &quot;The Weapon Shops of Isher&quot;- it&,
30,8808989,comment,8808755.0,8808978.0,0,0,cperciva,,,<i>Are you aware of alternatives to RFID that avoid the risk of being jammed?</i><p>I think the usual movie-technology solution is a fingerprint sensor in the trigger.,1419842920.0
31,8808988,comment,8808755.0,8808966.0,0,0,chroma,,,"Nice idea, but how does one reliably detect RFID jamming? This isn&",
32,8808987,comment,8807497.0,8808110.0,0,0,dang,,,"We like that too, and it&",
33,8808986,comment,8806143.0,8808603.0,0,0,jacquesm,,,This is one more way in which RMS piece on software-as-a-service ties in. Software that has no reason to be sold as a service but has a subscription model and an online component tacked on just because that makes more money.,1419842870.0
34,8808985,comment,8808755.0,8808966.0,0,0,r00fus,,,Does it know it&,
35,8808984,comment,8807309.0,8808224.0,0,0,vijucat,,,"The fascinating part for me has always been the power of compounding : 1.032 ^ 300 = 12703, while 1.030 ^ 300 = 7098 ! i.e., a difference of 0.2% per annum makes a 5600-times difference in final wealth.<p>Related : in the finance industry, there&",
36,8808983,comment,8808907.0,8808962.0,0,0,mikk0j,,,That&,
37,8808982,comment,8808907.0,8808907.0,0,0,ck2,,,"This is not how copyright works. One of the biggest misconceptions on the web.<p>Well not unless you are worried about your copyright in 100 years.<p>You could have copyright 2001, that doesn&",
38,8808981,comment,8808490.0,8808490.0,0,0,x4m,,,When I was about 10-12 y.o. I realy enjoyed cold. And it&,
39,8808980,comment,8808907.0,8808967.0,0,0,nodesocket,,,"Interesting, huge companies seem to only use the current year:<p><pre><code>   © 2014 GitHub, Inc.\n   © 2014 DigitalOcean ™ Inc.\n   © 2014, Amazon Web Services, Inc. or its affiliates. All rights reserved.\n   Facebook © 2014\n   Copyright © 2014 Tesla Motors, Inc. All rights reserved.\n</code></pre>\nWe leads me to believe it does not matter.",1419842782.0
40,8808978,comment,8808755.0,8808946.0,0,0,johnny99,,,Are you aware of alternatives to RFID that avoid the risk of being jammed?<p>I have trouble believing Armatix would develop a version targeted at law enforcement without taking that into consideration.,1419842749.0
41,8808977,comment,8808453.0,8808914.0,0,0,alangpierce,,,"Decorators typically <i>use</i> closures (including in this case), but they&",
42,8808976,comment,8808755.0,8808755.0,0,0,danmaz74,,,"Crazy. So in the name of &quot;freedom&quot;, these gun-nuts want to deprive other people of the freedom to buy a safer gun if they want. I really wish they&",
43,8808975,comment,8808907.0,8808943.0,0,0,zik,,,"The Berne copyright convention states that all content is copyright by default - so no, there&",
44,8808974,comment,8808907.0,8808928.0,0,0,leeoniya,,,probably no worse off than deceiving viewers that the content <i>hasnt</i> been updated since the 90s cause someone forgot to change the copyright footer.,1419842710.0
45,8808973,comment,8808907.0,8808965.0,0,0,jzwinck,,,"The court would consider many factors in concert, not just one.  Therefore it is impossible to answer this question with a simple yes or no.  And someone will eventually show up and recommend that you hire a lawyer.<p>TL;DR: Nobody knows.  You&",
46,8808972,comment,8808382.0,8808382.0,0,0,amccloud,,,How are you fetching the prices?,1419842655.0
47,8808971,comment,8808755.0,8808936.0,0,0,jacquesm,,,Seems like it would have been worth it.,1419842639.0
48,8808970,comment,8808907.0,8808928.0,0,0,desdiv,,,It&,
49,8808969,comment,8808755.0,8808755.0,0,0,blucoat,,,I&,
50,8808968,comment,8808490.0,8808926.0,0,0,seanmcdirmid,,,"Deserts are nice. I prefer low humidity like Salt Lake City, Denver, Reno, or even the bay area (not technically a desert, but pretty dry). Even Seattle has a nice climate since the mountains push the humidity up so high that it rains rather than gets bogged down in the air.<p>Beijing is technically dry but can get really humid in the summer (dry windless winters, humid windless summers, go figure).",1419842586.0
51,8808967,comment,8808907.0,8808947.0,0,0,jzwinck,,,"Using the latest date may work against you, because someone else can show that they produced a work in 2013 with verifiable documents and if your documents say 2014, they will appear to have published earlier than you.  If you&",
52,8808966,comment,8808755.0,8808946.0,0,0,derefr,,,"> If such tech was required by law, any criminal with a jammer would create a zone where only they could shoot.<p>I don&",
53,8808965,comment,8808907.0,8808907.0,0,0,mrmondo,,,Im not sure of the legal value of having a copyright footer - could anyone explain if it would actually stand up in a court of law?,1419842550.0
54,8808964,comment,8807318.0,8808337.0,0,0,noinsight,,,They were released by Jacob Appelbaum and Laura Poitras who did a 3C31 talk about this too.,1419842548.0
55,8808963,comment,8808152.0,8808418.0,0,0,zak_mc_kracken,,,"The game selling well in part thanks to its copy protection is what allowed to finance sequels after that.<p>In that sense, the copy protection certainly benefited the users.",1419842499.0
56,8808962,comment,8808907.0,8808907.0,0,0,jzwinck,,,"These copyright notices are mostly-useless boilerplate anyway, but if you&",
57,8808960,comment,8807318.0,8808827.0,0,0,brymaster,,,"Your sarcastic and denialist schtick got old about a year ago:<p><a href=""https://news.ycombinator.com/item?id=6469701"" rel=""nofollow"">https://news.ycombinator.com/item?id=6469701</a><p><a href=""https://news.ycombinator.com/item?id=6360115"" rel=""nofollow"">https://news.ycombinator.com/item?id=6360115</a>",1419842462.0
58,8808959,comment,8808490.0,8808872.0,0,0,chaghalibaghali,,,"I think the idea is that this worked for Phelps because he was in cold water all day, and this is what the vest is trying to replicate in a way that will fit in more easily with most peoples&",
59,8808957,comment,8808453.0,8808812.0,0,0,manto,,,"Curious what made you go this route rather than say a more full featured framework (Django/Rails)? Just based on assumptions, was it the ability to specify each of your preferred components?",1419842437.0
60,8808956,story,,,1,0,infosecbuzz,KCFinder XSS Vulnerability CVE-2014-3988,http://www.tripwire.com/state-of-security/vulnerability-management/kcfinder-xss-vulnerability-cve-2014-3988/,,
61,8808955,comment,8808490.0,8808702.0,0,0,ars,,,That doesn&,
62,8808954,comment,8807318.0,8808533.0,0,0,STRML,,,"I thought you were joking, but I had to click anyway. You&",
63,8808953,comment,8807318.0,8808497.0,0,0,dang,,,"> If the condescension of &quot;Silly me, should have stayed in Russia&quot; is kosher<p>It most certainly is not kosher. It&",
64,8808952,comment,8808921.0,8808925.0,0,0,seanmcdirmid,,,"Gmail was heavily used by the young educated class. It might not be as fast as QQ mail, but they didn&",
65,8808951,comment,8808152.0,8808152.0,0,0,Ecio78,,,"on the other hand sometimes protections are (were) lame. I remember probably 16-18 years ago &quot;cracking&quot; a CAD software worth thousands of dollars by just modifying the script used for the installer: the software was using a protection scheme based on some hard drive serial number, so that the activation code cannot be reused on a different system. The problem (for them) is that they implemented this in the installer too and the installer was using some kind of simil-VB scripting for doing the check. I modified it to print the activation code instead of just verifying it and pronto the installer became a keygenerator :D<p>It had been a great satifaction..",1419842344.0
66,8808950,comment,8808907.0,8808907.0,0,0,BinaryIdiot,,,Are all of the dates within this site dynamic? If so that&,
67,8808949,comment,8808490.0,8808859.0,0,0,ajuc,,,It&,
68,8808947,comment,8808907.0,8808907.0,0,0,nodesocket,,,"What format does everybody use in their footer? We use:<p><pre><code>   © 2014 NodeSocket, LLC.\n</code></pre>\nIs providing all the years in business standard practice?<p><pre><code>   © 2012-2014 NodeSocket, LLC.</code></pre>",1419842310.0
69,8808946,comment,8808755.0,8808755.0,0,0,chroma,,,"I own half a dozen firearms and I wish smart gun technology worked. The main problem with RFID smart guns is that they can be jammed. If such tech was required by law, any criminal with a jammer would create a zone where only they could shoot. This makes RFID guns useless for any sort of self or home defense. Likewise, police wouldn&",
